begin_sha,end_sha,commits,additions,deletions,changed_files,total_time,begin_Dispensables,begin_Bloaters,begin_Change Preventers,begin_Couplers,begin_Object-Orientation Abusers,end_Dispensables,end_Bloaters,end_Change Preventers,end_Couplers,end_Object-Orientation Abusers,cluster,timedelta,formatted_duration
ecdfc207562e352bd1bcff52ca55b5c25456907f,fdc57a93cb107c619659d1ba208fe795c78dd4b2,1,1,1,1,143000000000,1802,1000.0,1000.0,652.0,652.0,0.0,0.0,0.0,0.0,0.0,0,0 days 00:02:23,0 days 00:02:23
99493d52f897c996285f2e2402dee61fa22fa2c2,4de7d56fc4fbfa09d39502a8c3118dc80405bac1,3,214,4,3,3229339000000000,921,494.0,494.0,330.0,330.0,733.0,428.0,428.0,241.0,597.0,0,37 days 09:02:19,37 days 09:02:19
ecdfc207562e352bd1bcff52ca55b5c25456907f,462f32dd6963ef44da95fa6c4dd006b2f5559725,5,63,45,2,135883000000000,1802,1000.0,1000.0,652.0,652.0,0.0,0.0,0.0,0.0,0.0,0,1 days 13:44:43,1 days 13:44:43
7da66e21ba9009010563d9638059815e862ef21c,25ad1f2a4fc944cff098c22edaea1bd9e08344ba,6,157,6,2,10975627000000000,940,530.0,530.0,338.0,338.0,885.0,506.0,506.0,298.0,700.0,0,127 days 00:47:07,127 days 00:47:07
6ae2da8218f2ba54cd5c378884c9354ff3e25389,1d71713712a89346e2e2f6d24715a5181bedabae,20,1630,37,23,10545441000000000,901,500.0,500.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,122 days 01:17:21,122 days 01:17:21
ecdfc207562e352bd1bcff52ca55b5c25456907f,340f3a787627a86783dfe22b026c074a72d0d78f,2,4,59,3,239344000000000,1802,1000.0,1000.0,652.0,652.0,0.0,0.0,0.0,0.0,0.0,0,2 days 18:29:04,2 days 18:29:04
ae59f8ae5f2149ba1a7749bd3073803345333742,ecdfc207562e352bd1bcff52ca55b5c25456907f,32,514,0,5,66878000000000,900,500.0,500.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0 days 18:34:38,0 days 18:34:38
f9b74a25cffe77d4b8031fe332fe247b9bd596c8,df0d1e81e3d5298ea30c8b37a939c2a9b0f8ae2d,1,11,0,1,347175000000000,1796,1000.0,1000.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0,4 days 00:26:15,4 days 00:26:15
f9b74a25cffe77d4b8031fe332fe247b9bd596c8,39747954a6dc75e406c667cd716b1edc4f133e3d,5,3,1,2,1814778000000000,1796,1000.0,1000.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0,21 days 00:06:18,21 days 00:06:18
31560fcdfe22b5ffb18f3e847be8b814bb3080ee,880f87cd4ea4235affbb2e0296e64c53a74cd33a,2,108,26,10,588599000000000,898,500.0,500.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,6 days 19:29:59,6 days 19:29:59
31560fcdfe22b5ffb18f3e847be8b814bb3080ee,5c2a39365aa8040dbe5bce6043af199ca1cf1d79,1,3,3,1,21049000000000,898,500.0,500.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0 days 05:50:49,0 days 05:50:49
561788ebe7da445aba93356c61e018f74c9cde52,074d225f2ab0c9658ffa35f021c6cba2116f40cc,1,289,9,10,1176170000000000,908,501.0,501.0,327.0,327.0,0.0,0.0,0.0,0.0,0.0,0,13 days 14:42:50,13 days 14:42:50
cc574c6c5f3439417d44b157191f66fafb391b7e,2e1de7b95fdb75ffd5f93ea69f0d9f06cb314464,10,87,0,2,1020150000000000,909,501.0,501.0,327.0,327.0,0.0,0.0,0.0,0.0,0.0,0,11 days 19:22:30,11 days 19:22:30
d5dc65eaa0ddd06e29110489231b2d491ae5decf,7394f2c2ae88f257f7b6038b4d5241979455656f,5,328,0,5,757683000000000,898,500.0,500.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,8 days 18:28:03,8 days 18:28:03
d5dc65eaa0ddd06e29110489231b2d491ae5decf,a1bc9b86dee0bc94a426f8b844268ed84f94b0fa,5,16,5,1,4069399000000000,898,500.0,500.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,47 days 02:23:19,47 days 02:23:19
11f4686ce8c601b194c7a0466cca6e19b131aede,df48ca4fe39c963e3c56e03e5218d24817b76bfe,3,68,5,1,75984000000000,898,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,0 days 21:06:24,0 days 21:06:24
11f4686ce8c601b194c7a0466cca6e19b131aede,ff6d15f5df822a5a3c776320b032fad3dd380f95,2,62,6,2,65778000000000,898,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,0 days 18:16:18,0 days 18:16:18
d5dc65eaa0ddd06e29110489231b2d491ae5decf,31560fcdfe22b5ffb18f3e847be8b814bb3080ee,3,9,6,1,83441000000000,898,500.0,500.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0 days 23:10:41,0 days 23:10:41
11f4686ce8c601b194c7a0466cca6e19b131aede,b5ecea61defb727d2ed5eaaaf54c732dc52f6a23,2,25,9,4,650252000000000,898,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,7 days 12:37:32,7 days 12:37:32
02c266d3fef2fd873d9eca03c86b6910a91b6f52,a6316c832068ecc044de87f4c2671a9ca3b86043,1,3,1,1,47881000000000,898,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,0 days 13:18:01,0 days 13:18:01
02c266d3fef2fd873d9eca03c86b6910a91b6f52,d32e96c835c5642c71a60de9cc6be36bf487973b,1,6,40,1,88150000000000,898,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,1 days 00:29:10,1 days 00:29:10
02c266d3fef2fd873d9eca03c86b6910a91b6f52,03e670b865bf3381d79ea38d7ff36b5623507803,11,18,8,5,63011000000000,898,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,0 days 17:30:11,0 days 17:30:11
416c575685f858b65149c87ce3d0d45c7ad0aa6f,9c6d6a9da5a77d9bfa7c7b9700fbcd67afa37b24,11,134,12,7,1202301000000000,912,501.0,501.0,327.0,327.0,695.0,425.0,425.0,232.0,584.0,0,13 days 21:58:21,13 days 21:58:21
554eb9eb54bb7695a4de2123f4e0cc53a0453e79,a664ccac6a52bd01619ebb29a76f8c171a71f1cf,2,156,137,3,753499000000000,902,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,8 days 17:18:19,8 days 17:18:19
554eb9eb54bb7695a4de2123f4e0cc53a0453e79,f9b74a25cffe77d4b8031fe332fe247b9bd596c8,4,215,21,12,255199000000000,902,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,2 days 22:53:19,2 days 22:53:19
554eb9eb54bb7695a4de2123f4e0cc53a0453e79,977ab59e11b0b05b85a0fc945ace336dcfa4b604,3,68,13,2,149196000000000,902,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,1 days 17:26:36,1 days 17:26:36
554eb9eb54bb7695a4de2123f4e0cc53a0453e79,9d05818a87724afc542eb30a6ce0ebefea727b90,1,0,2,2,42463000000000,902,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,0 days 11:47:43,0 days 11:47:43
f7ba4ba588665899faa6b3514b452f092d06b35f,1fa6d02e8a025e99cbb9a8db4d4daa9072af0d98,18,3,3,3,219473000000000,1796,998.0,998.0,652.0,652.0,0.0,0.0,0.0,0.0,0.0,0,2 days 12:57:53,2 days 12:57:53
554eb9eb54bb7695a4de2123f4e0cc53a0453e79,5453cd6aec9ce1d6d68798222b310848fd9688b6,2,14,4,2,1535540000000000,902,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,17 days 18:32:20,17 days 18:32:20
554eb9eb54bb7695a4de2123f4e0cc53a0453e79,11f4686ce8c601b194c7a0466cca6e19b131aede,2,7,0,1,120262000000000,902,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,1 days 09:24:22,1 days 09:24:22
554eb9eb54bb7695a4de2123f4e0cc53a0453e79,f7ba4ba588665899faa6b3514b452f092d06b35f,1,1,1,1,70297000000000,902,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,0 days 19:31:37,0 days 19:31:37
c0de6bcdebee6a4271fc73ea6542902e0eeee28f,f6cad7c55f4edaa0fffde5b0131a65be3aee3624,4,181,121,2,879041000000000,902,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,10 days 04:10:41,10 days 04:10:41
554eb9eb54bb7695a4de2123f4e0cc53a0453e79,74aef20c9e536e65bce05815aed5ae59edd80ba1,2,23,5,1,700399000000000,902,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,8 days 02:33:19,8 days 02:33:19
1fa6d02e8a025e99cbb9a8db4d4daa9072af0d98,c71e1da783ff4710c928ce13fa7070378f59c31c,7,118,29,14,1283351000000000,898,500.0,500.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,14 days 20:29:11,14 days 20:29:11
c45b31a4f4c7117508d2537bf8281891dbc553b7,554eb9eb54bb7695a4de2123f4e0cc53a0453e79,1,3,1,1,141589000000000,903,498.0,498.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,1 days 15:19:49,1 days 15:19:49
46e58a6350e86f7573fe45678e24c5dab96df45a,c45b31a4f4c7117508d2537bf8281891dbc553b7,2,7,99,2,72833000000000,903,498.0,498.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,0 days 20:13:53,0 days 20:13:53
330b2e308db68da10e8b8984dd68a37960482541,ae59f8ae5f2149ba1a7749bd3073803345333742,7,502,69,5,586529000000000,903,498.0,498.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,6 days 18:55:29,6 days 18:55:29
6e2de9932447f8bfb4cf4ddd7de56fe44cabdcb6,330b2e308db68da10e8b8984dd68a37960482541,1,0,18,2,17874000000000,903,498.0,498.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,0 days 04:57:54,0 days 04:57:54
b18fb595e4279d9033db26aa5e1e6fabd919415a,6e2de9932447f8bfb4cf4ddd7de56fe44cabdcb6,12,2,2,2,13814000000000,903,498.0,498.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0 days 03:50:14,0 days 03:50:14
2bfb6d9ec5a34e06bf78be5a32f0be6db6066193,02c266d3fef2fd873d9eca03c86b6910a91b6f52,4,448,6,5,458675000000000,903,498.0,498.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,5 days 07:24:35,5 days 07:24:35
a905b4bbb629071d324ae0a92cf9c73e783f2736,2bfb6d9ec5a34e06bf78be5a32f0be6db6066193,1,7,7,1,7152000000000,903,498.0,498.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0 days 01:59:12,0 days 01:59:12
a905b4bbb629071d324ae0a92cf9c73e783f2736,c0de6bcdebee6a4271fc73ea6542902e0eeee28f,3,120,0,5,317753000000000,903,498.0,498.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,3 days 16:15:53,3 days 16:15:53
54af0dacb0b8e465916e01a437f53f0858146a11,58f0749b52979e66aff5a4747373aa1a3f4c95fc,2,12,1,2,64819000000000,903,498.0,498.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0 days 18:00:19,0 days 18:00:19
54af0dacb0b8e465916e01a437f53f0858146a11,f0d41c5fcbd7e365936ffadf91d4ce0a47da6262,8,87,24,5,1299607000000000,903,498.0,498.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,15 days 01:00:07,15 days 01:00:07
e529ed4586c19726303e5be3ae625b72f329aea3,15217fe59a575c9ff1c3b64fcc08843f645c78d4,9,29,11,12,35098000000000,1806,996.0,996.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0,0 days 09:44:58,0 days 09:44:58
74deb5959ab69bc6fc2f6ceaee4cd6112bc0e0d0,54af0dacb0b8e465916e01a437f53f0858146a11,1,41,36,3,29963000000000,902,497.0,497.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0 days 08:19:23,0 days 08:19:23
9538954e4b06c531862ad18fe4076dfe8b40affc,e642ddeb55edd2bd2580a7ce6a1d30c0e081b1a3,43,1397,711,12,1952552000000000,935,511.0,511.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0,22 days 14:22:32,22 days 14:22:32
bb46766e2365628320f7d03ca1b8d2652d48a2e0,74deb5959ab69bc6fc2f6ceaee4cd6112bc0e0d0,1,2,2,2,9485000000000,902,497.0,497.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0 days 02:38:05,0 days 02:38:05
bb46766e2365628320f7d03ca1b8d2652d48a2e0,d5dc65eaa0ddd06e29110489231b2d491ae5decf,2,23,2,5,663619000000000,902,497.0,497.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,7 days 16:20:19,7 days 16:20:19
afb47176b773072c46e748756b42e951f6427e57,416c575685f858b65149c87ce3d0d45c7ad0aa6f,7,302,54,5,1498210000000000,902,497.0,497.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,17 days 08:10:10,17 days 08:10:10
cffa3864b974499078fbdb37506ed992319b09c5,e61f348362acc7a097ae5d8fcdb66cba13443445,13,34,5,8,16402079000000000,945,566.0,566.0,360.0,360.0,939.0,501.0,501.0,340.0,773.0,0,189 days 20:07:59,189 days 20:07:59
834ef980181e523db92da8fb2af785f5b3cbbfb4,b18fb595e4279d9033db26aa5e1e6fabd919415a,1,2,2,2,163707000000000,902,497.0,497.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,1 days 21:28:27,1 days 21:28:27
32df39e8c800e3473ceeb795894887525ecc00ad,fda247cf51539b9b1e2ed76212e652b2522525d1,4,17,17,3,10041287000000000,902,497.0,497.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,116 days 05:14:47,116 days 05:14:47
32df39e8c800e3473ceeb795894887525ecc00ad,f0040c294b50974638e6330b35f7509a9806a089,1,21,0,2,61477000000000,902,497.0,497.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0 days 17:04:37,0 days 17:04:37
b808deb8c8ccfa04d1dfa22953cdfa8bb2c290e4,35eedb6b3639c7cfed4b3b8db86b922719be5c2d,1,7,5,1,413524000000000,902,497.0,497.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,4 days 18:52:04,4 days 18:52:04
e7f4c05d0967932d5bde49c51501ba83e6af532a,02341d77f3aa0fe9496f38309950af4c3d436904,2,1,5,1,402751000000000,1804,994.0,994.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0,4 days 15:52:31,4 days 15:52:31
e7f4c05d0967932d5bde49c51501ba83e6af532a,69d4dbd95a242efe0ccd8d5c4113dd0c4825fcab,4,45,8,2,72028000000000,1804,994.0,994.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0,0 days 20:00:28,0 days 20:00:28
099422c5dbdbcef1d95755cfdd42ee476a99f5e0,32df39e8c800e3473ceeb795894887525ecc00ad,2,366,342,35,136057000000000,902,502.0,502.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,1 days 13:47:37,1 days 13:47:37
45362b15f0edab62237f4e19ce22e60dc26d3d9a,59c87ba9957abf95a5e5cd681e9c527ee8659f75,2,24,86,2,11468994000000000,939,534.0,534.0,349.0,349.0,915.0,503.0,503.0,295.0,720.0,0,132 days 17:49:54,132 days 17:49:54
54af0dacb0b8e465916e01a437f53f0858146a11,46e58a6350e86f7573fe45678e24c5dab96df45a,6,87,29,3,531101000000000,903,498.0,498.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,6 days 03:31:41,6 days 03:31:41
a8a0a4533cab33744b3ca8773e856df44a669cf6,d476389a4bfb63a8ae6b6cdf1fd09fecc788c112,24,240,28,7,3556040000000000,920,498.0,498.0,328.0,328.0,727.0,428.0,428.0,234.0,591.0,0,41 days 03:47:20,41 days 03:47:20
32df39e8c800e3473ceeb795894887525ecc00ad,e529ed4586c19726303e5be3ae625b72f329aea3,9,5,8,1,415547000000000,902,497.0,497.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,4 days 19:25:47,4 days 19:25:47
0edb2ecfe4a1359f7f60a8e738680363fd10c9d8,099422c5dbdbcef1d95755cfdd42ee476a99f5e0,1,2,2,1,86069000000000,902,500.0,500.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0,0,0 days 23:54:29,0 days 23:54:29
54af0dacb0b8e465916e01a437f53f0858146a11,4515fe20c23647f4170ace83c9faae33f9192f7b,7,459,34,9,528996000000000,903,498.0,498.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,6 days 02:56:36,6 days 02:56:36
4e364001ac752e8764d2b9c4d8b6880d3fb78135,e7f4c05d0967932d5bde49c51501ba83e6af532a,3,70,17,18,213694000000000,902,500.0,500.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0,0,2 days 11:21:34,2 days 11:21:34
e529ed4586c19726303e5be3ae625b72f329aea3,237a9a15949299c700c7352019662429b0acf242,6,987,10,8,1113724000000000,1806,996.0,996.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0,12 days 21:22:04,12 days 21:22:04
1585f660c126d31e22c45a04ce18b89126a3daff,2f1117539c762ff9d9a040b22d2f3ad33ad94420,4,208,50,16,1646598000000000,918,505.0,505.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,19 days 01:23:18,19 days 01:23:18
11f4686ce8c601b194c7a0466cca6e19b131aede,3294d28cc97edb3cc0eb92c0ed47a5bd69d82f90,7,845,169,9,1988588000000000,898,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,23 days 00:23:08,23 days 00:23:08
d029910e758812e3c15be9a3ba371d37443ead39,17753bc93c60ab969e3827ac8d94b49c83b168a2,2,29,4,2,453086000000000,918,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,5 days 05:51:26,5 days 05:51:26
d029910e758812e3c15be9a3ba371d37443ead39,625e84f95ef85dccaa9ad087b75e5da85e1f484a,1,30,67,8,389583000000000,918,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,4 days 12:13:03,4 days 12:13:03
8dbbb4eb5f933c94bec51752d00c731211ce42d0,3b6ae4f761305213d2a9e48661222a75aaee5dfa,1,10,11,1,116186000000000,918,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,1 days 08:16:26,1 days 08:16:26
8dbbb4eb5f933c94bec51752d00c731211ce42d0,b808deb8c8ccfa04d1dfa22953cdfa8bb2c290e4,3,3,2,2,598049000000000,918,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,6 days 22:07:29,6 days 22:07:29
8dbbb4eb5f933c94bec51752d00c731211ce42d0,0ed0240c66f29c407f03bbcb064939a3d106253a,3,69,6,3,4275368000000000,918,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,49 days 11:36:08,49 days 11:36:08
cdd0fb4ce1e7a21c66f9550457b05af0f1228f8b,8dbbb4eb5f933c94bec51752d00c731211ce42d0,1,12,12,3,7195000000000,918,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0 days 01:59:55,0 days 01:59:55
1ff97328b7de88bc35c1665f1c90c0782b3cf7e2,d029910e758812e3c15be9a3ba371d37443ead39,3,8,14,2,104538000000000,917,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,1 days 05:02:18,1 days 05:02:18
1ff97328b7de88bc35c1665f1c90c0782b3cf7e2,0aabe8abb6db524dd59fe12b982149e622417fee,10,230,14,3,387132000000000,917,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,4 days 11:32:12,4 days 11:32:12
1ff97328b7de88bc35c1665f1c90c0782b3cf7e2,8518ed1cff2605240816fdd25a0d4391508ac974,8,847,61,15,4064378000000000,917,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,47 days 00:59:38,47 days 00:59:38
1ff97328b7de88bc35c1665f1c90c0782b3cf7e2,13a6d0178e0225f5ecab098b700f75de663ba811,12,71,33,2,1859865000000000,917,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,21 days 12:37:45,21 days 12:37:45
54af0dacb0b8e465916e01a437f53f0858146a11,95568ab735af635768e758bf5f9413d554fee6a7,21,662,154,10,4189465000000000,903,498.0,498.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,48 days 11:44:25,48 days 11:44:25
1ff97328b7de88bc35c1665f1c90c0782b3cf7e2,afb47176b773072c46e748756b42e951f6427e57,7,19,8,10,1047921000000000,917,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,12 days 03:05:21,12 days 03:05:21
69695eabb73861d6d4dcf8286383c9a673844c37,c96a342448f0c5c03d8b824b471b9f21fcd475d6,3,397,3,4,94540000000000,917,502.0,502.0,323.0,323.0,0.0,0.0,0.0,0.0,0.0,0,1 days 02:15:40,1 days 02:15:40
4be3864675ad98801cda5caabde29734420bc662,67e67250bd000f96654dda24d94262e6e5a8907b,11,519,6,19,4457652000000000,935,511.0,511.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0,51 days 14:14:12,51 days 14:14:12
2dc800dc808b1d1ee172e61f5fc48c5071a6135f,f98376b743e5b76cfad04473a3250ae6f8c7b9a1,14,738,62,10,2933290000000000,898,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,33 days 22:48:10,33 days 22:48:10
c0de6bcdebee6a4271fc73ea6542902e0eeee28f,2dc800dc808b1d1ee172e61f5fc48c5071a6135f,11,2232,1964,4,1805408000000000,902,499.0,499.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0,20 days 21:30:08,20 days 21:30:08
ae59f8ae5f2149ba1a7749bd3073803345333742,436b4b21ebaed47fe93829cd317933ca65be7ae1,19,884,129,7,3711086000000000,900,500.0,500.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,42 days 22:51:26,42 days 22:51:26
32df39e8c800e3473ceeb795894887525ecc00ad,834ef980181e523db92da8fb2af785f5b3cbbfb4,2,723,165,43,1237092000000000,902,497.0,497.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,14 days 07:38:12,14 days 07:38:12
1ff97328b7de88bc35c1665f1c90c0782b3cf7e2,e0ea7df9e581fdb112f292c458883a395a162831,5,87,3,2,1027774000000000,917,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,11 days 21:29:34,11 days 21:29:34
5c2a39365aa8040dbe5bce6043af199ca1cf1d79,dfc13a0506726c51a343051a7a371ff1d5cf0ef2,9,333,47,7,2552071000000000,898,500.0,500.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,29 days 12:54:31,29 days 12:54:31
1ff97328b7de88bc35c1665f1c90c0782b3cf7e2,23a0f743bc753048bbfa9ae7220bda198507b343,10,15,4,2,971915000000000,917,504.0,504.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0,11 days 05:58:35,11 days 05:58:35
6c1a5ee07eedfee3e40405bc2d36a7c07e66ab76,cb886035aca8a435a083391a44a437726d2319bc,1,1,1,1,386638000000000,917,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,4 days 11:23:58,4 days 11:23:58
1a6b4d2d6f2cb34c8d94a76c2a087f78f8cef9be,d22e42a2ac518ab6dd4f07a50db75523406bebfe,1,10,2,2,427203000000000,917,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,4 days 22:40:03,4 days 22:40:03
e7f4c05d0967932d5bde49c51501ba83e6af532a,b9a47f6bbf72605d5391cafc8d382190f822b375,9,199,20,3,2851424000000000,1804,994.0,994.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0,33 days 00:03:44,33 days 00:03:44
1a6b4d2d6f2cb34c8d94a76c2a087f78f8cef9be,04efea814a7dabc81d9084140fefb97ab5c39aed,5,175,114,22,116795000000000,917,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,1 days 08:26:35,1 days 08:26:35
1a6b4d2d6f2cb34c8d94a76c2a087f78f8cef9be,1585f660c126d31e22c45a04ce18b89126a3daff,6,191,0,3,1164952000000000,917,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,13 days 11:35:52,13 days 11:35:52
1a6b4d2d6f2cb34c8d94a76c2a087f78f8cef9be,cdd0fb4ce1e7a21c66f9550457b05af0f1228f8b,8,314,10,11,993536000000000,917,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,11 days 11:58:56,11 days 11:58:56
9d3bd022158647d9e9106186a2b3266c4942060f,6c1a5ee07eedfee3e40405bc2d36a7c07e66ab76,2,8,7,2,97421000000000,917,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,1 days 03:03:41,1 days 03:03:41
9d3bd022158647d9e9106186a2b3266c4942060f,1a6b4d2d6f2cb34c8d94a76c2a087f78f8cef9be,3,298,1,4,37813000000000,917,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,0 days 10:30:13,0 days 10:30:13
9d3bd022158647d9e9106186a2b3266c4942060f,2737d3d065b510c47435460906ead24986c99ae9,10,158,73,8,1434433000000000,917,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,16 days 14:27:13,16 days 14:27:13
1cf5678224bf00dee580ffdb14ab8b650cc1e2e0,efb3a80f73fbda9ac730df7a5a245a7b094e59f2,10,110,82,2,714782000000000,916,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,8 days 06:33:02,8 days 06:33:02
9d3bd022158647d9e9106186a2b3266c4942060f,a8df5c530b8b9fec10d96d2243f8c7ddc65b4b16,8,106,18,4,581107000000000,917,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,6 days 17:25:07,6 days 17:25:07
1cf5678224bf00dee580ffdb14ab8b650cc1e2e0,649d7138177c5547a6d0c8cf4610a4e359ff0436,7,98,12,9,1308656000000000,916,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,15 days 03:30:56,15 days 03:30:56
4a0132ed4b9f46fc46d1605be2a698551ed05f6a,35791f59ba85f18808c446343b6aa7717d620aac,10,123,69,6,233660000000000,917,508.0,508.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,2 days 16:54:20,2 days 16:54:20
1dd53157048b497b04fdf408b0848c0c09a63be2,1107fe711ccce396d92af233b1f05cea90f39927,2,149,135,6,303461000000000,916,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,3 days 12:17:41,3 days 12:17:41
3130b03846d7f2071d6e9e1a5aa60ef4ce0df4d0,1dd53157048b497b04fdf408b0848c0c09a63be2,1,151,13,3,28503000000000,916,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,0 days 07:55:03,0 days 07:55:03
286dffa8fa748ddbe32a7e842190e35401bcec2e,1cf5678224bf00dee580ffdb14ab8b650cc1e2e0,1,1,1,1,208889000000000,916,502.0,502.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0,2 days 10:01:29,2 days 10:01:29
eafd2ccec01ffcb5b9966fc957d5e6b1ce4b3ddc,03dfa243ac835a69accee7656593fa4ff61f792d,18,1515,6,18,947023000000000,1836,1016.0,1016.0,632.0,632.0,0.0,0.0,0.0,0.0,0.0,0,10 days 23:03:43,10 days 23:03:43
